"","room","userID","message","time","batch","round","X_id","createdAt","updatedAt"
"5886","A","hIq-v_mGykJTRxP3AAAV","For when minimal is enough",502.674,1535508140527,1,"4wE1q4lwM6IwmDX4","2018-08-29T02:29:29.577Z","2018-08-29T02:29:29.577Z"
"5887","A","OPfhQM2CghdCFm4oAAAD","hmm that's a thought",282.343,1535508140527,2,"5jyx78Laybjq1ZTT","2018-08-29T02:37:00.961Z","2018-08-29T02:37:00.961Z"
"5888","A","hIq-v_mGykJTRxP3AAAV","Life is long. LIV is here to stay.",505.897,1535508140527,2,"6uJhJADogF5q9BDO","2018-08-29T02:40:44.515Z","2018-08-29T02:40:44.515Z"
"5889","A","OPfhQM2CghdCFm4oAAAD","okay, let's do it",548.384,1535508140527,2,"7GckgvuUdxIvSEQn","2018-08-29T02:41:27.003Z","2018-08-29T02:41:27.003Z"
"5890","C","tKq7DOtTumhD-v4WAAAJ","A gift from God. ",376.847,1535508140527,0,"7ixAGMjoY2RyZUtI","2018-08-29T02:15:25.852Z","2018-08-29T02:15:25.852Z"
"5891","B","6c7nDqM_BdPaoinLAAAL","You work hard, let Kosmos work for you.",528.183,1535508140527,0,"7l0HmvDQVnqxNNF7","2018-08-29T02:17:57.189Z","2018-08-29T02:17:57.189Z"
"5892","A","hIq-v_mGykJTRxP3AAAV","any synonyms for minimal that sound better?",585.358,1535508140527,1,"82By4swtognYC47H","2018-08-29T02:30:52.261Z","2018-08-29T02:30:52.261Z"
"5893","C","tKq7DOtTumhD-v4WAAAJ","A pen for all",194.707,1535508140527,0,"8V9xTt0SGNnvmloR","2018-08-29T02:12:23.713Z","2018-08-29T02:12:23.713Z"
"5894","C","eru38qFYEm_wVwe_AAAZ","Kosmos putting dreams to paper.",416.386,1535508140527,0,"8ZnX0LQVnJ74NGyL","2018-08-29T02:16:05.391Z","2018-08-29T02:16:05.391Z"
"5895","B","6c7nDqM_BdPaoinLAAAL","Good",10.272,1535508140527,1,"8vRoW1hayxA9Jcsz","2018-08-29T02:21:17.176Z","2018-08-29T02:21:17.176Z"
"5896","A","OPfhQM2CghdCFm4oAAAD","that one's good",350.102,1535508140527,2,"973ICI3pmiiInkMC","2018-08-29T02:38:08.720Z","2018-08-29T02:38:08.720Z"
"5897","A","hIq-v_mGykJTRxP3AAAV","They look really sturdy, maybe something about how life throws us curveballs but at least our $2000 watch wont break",267.749,1535508140527,2,"9E4r33FMPXod93vf","2018-08-29T02:36:46.367Z","2018-08-29T02:36:46.367Z"
"5898","C","tKq7DOtTumhD-v4WAAAJ","Too long, but yeah I like it ",220.228,1535508140527,0,"9z1Epa3YdPMLqEpF","2018-08-29T02:12:49.233Z","2018-08-29T02:12:49.233Z"
"5899","A","OPfhQM2CghdCFm4oAAAD","Essentially useful",186.156,1535508140527,1,"B29QxJRAq01xVV85","2018-08-29T02:24:13.059Z","2018-08-29T02:24:13.059Z"
"5900","B","hIq-v_mGykJTRxP3AAAV","um",527.811,1535508140527,0,"Br8rC2UrqbcYwZz4","2018-08-29T02:17:56.817Z","2018-08-29T02:17:56.817Z"
"5901","C","tKq7DOtTumhD-v4WAAAJ","OR25luUIKZ0JFcBrAAAb are you here?",344.483,1535508140527,0,"BzZSPLjUr74wDD2X","2018-08-29T02:14:53.489Z","2018-08-29T02:14:53.489Z"
"5902","A","OPfhQM2CghdCFm4oAAAD","Improving on a classic",437.938,1535508140527,0,"DIB4cIwHLlXD0Rzu","2018-08-29T02:16:26.944Z","2018-08-29T02:16:26.944Z"
"5903","A","OPfhQM2CghdCFm4oAAAD","yes!",564.018,1535508140527,1,"DRobVonpLx9D7ZMq","2018-08-29T02:30:30.922Z","2018-08-29T02:30:30.922Z"
"5904","B","eCJ366zUzSIPxhJtAAAO","hahaha... i dont know",329.492,1535508140527,1,"E6cPkjZYXGCsu8VT","2018-08-29T02:26:36.396Z","2018-08-29T02:26:36.396Z"
"5905","C","tKq7DOtTumhD-v4WAAAJ","A pen for executives",192.02,1535508140527,0,"EBPjdjPINWcnOFb4","2018-08-29T02:12:21.025Z","2018-08-29T02:12:21.025Z"
"5906","A","OPfhQM2CghdCFm4oAAAD","Ruggedly stylish",192.966,1535508140527,2,"EEWcieoStMHOIg86","2018-08-29T02:35:31.584Z","2018-08-29T02:35:31.584Z"
"5907","A","hIq-v_mGykJTRxP3AAAV","Fanny pack: size doesn't always matter",190.841,1535508140527,1,"FVU6njxdmNEJdxeL","2018-08-29T02:24:17.744Z","2018-08-29T02:24:17.744Z"
"5908","B","eCJ366zUzSIPxhJtAAAO","serious now... ",302.564,1535508140527,1,"GqhGpfdQAcrNszea","2018-08-29T02:26:09.467Z","2018-08-29T02:26:09.467Z"
"5909","C","eru38qFYEm_wVwe_AAAZ","pens are displayed",376.997,1535508140527,0,"H0A3kIueb3G5MI6a","2018-08-29T02:15:26.003Z","2018-08-29T02:15:26.003Z"
"5910","B","6c7nDqM_BdPaoinLAAAL","Now what?",201.973,1535508140527,0,"HPdM0jcD9A3otFMp","2018-08-29T02:12:30.979Z","2018-08-29T02:12:30.979Z"
"5911","C","tKq7DOtTumhD-v4WAAAJ","True ",359.715,1535508140527,0,"HU8IxvII3ISfE8HS","2018-08-29T02:15:08.720Z","2018-08-29T02:15:08.720Z"
"5912","A","OPfhQM2CghdCFm4oAAAD","(I'm just throwing out phrases as they come to mind - not dismissing your idea)",308.845,1535508140527,2,"HbhmStpI5LfSOG7k","2018-08-29T02:37:27.464Z","2018-08-29T02:37:27.464Z"
"5913","C","tKq7DOtTumhD-v4WAAAJ","Come on, OR25luUIKZ0JFcBrAAAb ...",515.728,1535508140527,0,"L346oyydXhqtv7Cr","2018-08-29T02:17:44.734Z","2018-08-29T02:17:44.734Z"
"5914","C","eru38qFYEm_wVwe_AAAZ","pens are a status symbol. ",352.996,1535508140527,0,"LKvrdoXJ0gUQJCEP","2018-08-29T02:15:02.001Z","2018-08-29T02:15:02.001Z"
"5915","B","eCJ366zUzSIPxhJtAAAO","umm. i'm at a loss. it's a school students pencil pouch. i can get one at Walmart for 0.95.",216.971,1535508140527,1,"LbCkYJCJOHdN15pb","2018-08-29T02:24:43.875Z","2018-08-29T02:24:43.875Z"
"5916","C","tKq7DOtTumhD-v4WAAAJ","Because I'd hate getting one lol",315.38,1535508140527,0,"MFUfL0Or2lrP6J4m","2018-08-29T02:14:24.386Z","2018-08-29T02:14:24.386Z"
"5917","C","tKq7DOtTumhD-v4WAAAJ","Hmm",476.229,1535508140527,0,"Md048huVuMk4bGyV","2018-08-29T02:17:05.234Z","2018-08-29T02:17:05.234Z"
"5918","B","eCJ366zUzSIPxhJtAAAO","dang",419.556,1535508140527,1,"MqwtLKiBvYiVrWna","2018-08-29T02:28:06.460Z","2018-08-29T02:28:06.460Z"
"5919","C","tKq7DOtTumhD-v4WAAAJ","The gift of greatness. ",229.273,1535508140527,0,"MxpcDbW6FXctgy5Z","2018-08-29T02:12:58.280Z","2018-08-29T02:12:58.280Z"
"5920","A","OPfhQM2CghdCFm4oAAAD","so, let's throw that in with the exclamation",581.043,1535508140527,1,"NMPz2aXIaQByQB4K","2018-08-29T02:30:47.946Z","2018-08-29T02:30:47.946Z"
"5921","C","tKq7DOtTumhD-v4WAAAJ","Good work. ",585.332,1535508140527,0,"ODI5fadFhIMbAm8E","2018-08-29T02:18:54.338Z","2018-08-29T02:18:54.338Z"
"5922","B","6c7nDqM_BdPaoinLAAAL","LOL",231.262,1535508140527,1,"Ou57vSpjFKjkswVb","2018-08-29T02:24:58.165Z","2018-08-29T02:24:58.165Z"
"5923","B","hIq-v_mGykJTRxP3AAAV","""You work hard at what you do. Kosmos: a pen that works for you. """,396.96,1535508140527,0,"Pp3G2OWnoZUys4Xs","2018-08-29T02:15:45.966Z","2018-08-29T02:15:45.966Z"
"5924","C","tKq7DOtTumhD-v4WAAAJ","Elegant style, easy to use. ",88.68,1535508140527,0,"QAHrhtvjbdktnFWX","2018-08-29T02:10:37.686Z","2018-08-29T02:10:37.686Z"
"5925","A","OPfhQM2CghdCFm4oAAAD","Ooh, I like that one",512.336,1535508140527,1,"QqX0SOIS0iWbMJAo","2018-08-29T02:29:39.240Z","2018-08-29T02:29:39.240Z"
"5926","B","eCJ366zUzSIPxhJtAAAO","i dont see the zipper being waterproof",258.587,1535508140527,1,"Rjiy7SZKEI8lBAWN","2018-08-29T02:25:25.491Z","2018-08-29T02:25:25.491Z"
"5927","A","OPfhQM2CghdCFm4oAAAD","Minimalist design, German quality",333.358,1535508140527,0,"RlGeIXHnyzaWsB8E","2018-08-29T02:14:42.364Z","2018-08-29T02:14:42.364Z"
"5928","A","OPfhQM2CghdCFm4oAAAD","Clean design, and a superior writing experience",144.11,1535508140527,0,"RoB9Jl26ChWm9UyV","2018-08-29T02:11:33.116Z","2018-08-29T02:11:33.116Z"
"5929","A","hIq-v_mGykJTRxP3AAAV","Life is long. LIV with confidence!",551.168,1535508140527,2,"RyXEsxyPFNnS0jHk","2018-08-29T02:41:29.786Z","2018-08-29T02:41:29.786Z"
"5930","A","hIq-v_mGykJTRxP3AAAV","fanny pack couture",79.255,1535508140527,1,"ShDoOtklei1zsqzS","2018-08-29T02:22:26.159Z","2018-08-29T02:22:26.159Z"
"5931","B","eCJ366zUzSIPxhJtAAAO","to me ads with a play on words carch my eye",395.044,1535508140527,1,"UWZIojuJrq47qjJr","2018-08-29T02:27:41.947Z","2018-08-29T02:27:41.947Z"
"5932","C","eru38qFYEm_wVwe_AAAZ","Kosmos the gift of elegance",248.216,1535508140527,0,"V693ggaGAU962BdV","2018-08-29T02:13:17.221Z","2018-08-29T02:13:17.221Z"
"5933","A","hIq-v_mGykJTRxP3AAAV","sleek bag for your busy life",452.041,1535508140527,1,"VEFeVh3ZZSJFp0sE","2018-08-29T02:28:38.945Z","2018-08-29T02:28:38.945Z"
"5934","B","hIq-v_mGykJTRxP3AAAV","Kosmos, a pen you can rely on",526.156,1535508140527,0,"Vaqwq8umtv5scsJV","2018-08-29T02:17:55.162Z","2018-08-29T02:17:55.162Z"
"5935","B","eCJ366zUzSIPxhJtAAAO","34000 over 57 people",416.463,1535508140527,1,"VemVaUei5DNyzCMR","2018-08-29T02:28:03.366Z","2018-08-29T02:28:03.366Z"
"5936","B","eCJ366zUzSIPxhJtAAAO","last minute thoughts?",535.48,1535508140527,1,"VgFkvFETMSjHQQRX","2018-08-29T02:30:02.383Z","2018-08-29T02:30:02.383Z"
"5937","C","eru38qFYEm_wVwe_AAAZ","ties have to be worn",373.624,1535508140527,0,"VnVvwbKmphM0v91C","2018-08-29T02:15:22.629Z","2018-08-29T02:15:22.629Z"
"5938","B","eCJ366zUzSIPxhJtAAAO","in the office, of in the field, Projka",501.727,1535508140527,1,"WjXrTeAcgSQQyx1R","2018-08-29T02:29:28.630Z","2018-08-29T02:29:28.630Z"
"5939","C","tKq7DOtTumhD-v4WAAAJ","Like ties ",361.986,1535508140527,0,"XF8KOvvvWi9mYc4C","2018-08-29T02:15:10.991Z","2018-08-29T02:15:10.991Z"
"5940","B","6c7nDqM_BdPaoinLAAAL","$3400",405.264,1535508140527,1,"XUbUWZKli7PKhXhE","2018-08-29T02:27:52.168Z","2018-08-29T02:27:52.168Z"
"5941","C","tKq7DOtTumhD-v4WAAAJ","More taste, less filling. ",99.119,1535508140527,0,"XqWA3YMQRWb15x4a","2018-08-29T02:10:48.124Z","2018-08-29T02:10:48.124Z"
"5942","B","6c7nDqM_BdPaoinLAAAL","Any others?",573.888,1535508140527,0,"YP6OrVxJuobs0e0R","2018-08-29T02:18:42.893Z","2018-08-29T02:18:42.893Z"
"5943","A","tKq7DOtTumhD-v4WAAAJ","Bring back the fanny pack",102.398,1535508140527,1,"YQZ2N3vu41ePwLJs","2018-08-29T02:22:49.302Z","2018-08-29T02:22:49.302Z"
"5944","C","eru38qFYEm_wVwe_AAAZ","i think this would be more of a gift pen",291.074,1535508140527,0,"YSjtpi0J2rvJxkWk","2018-08-29T02:14:00.080Z","2018-08-29T02:14:00.080Z"
"5945","C","tKq7DOtTumhD-v4WAAAJ","Never lose your pen again ",75.174,1535508140527,0,"YYKBeiMvyrEZG9w1","2018-08-29T02:10:24.179Z","2018-08-29T02:10:24.179Z"
"5946","A","OPfhQM2CghdCFm4oAAAD","Premium fountain pen at an affordable price",386.817,1535508140527,0,"YeLhKWz3HVDYZdMD","2018-08-29T02:15:35.822Z","2018-08-29T02:15:35.822Z"
"5947","B","eCJ366zUzSIPxhJtAAAO","Projka for your next Project",316.594,1535508140527,1,"YxxdyZyvroZidPZI","2018-08-29T02:26:23.498Z","2018-08-29T02:26:23.498Z"
"5948","B","6c7nDqM_BdPaoinLAAAL","Over 30 ",438.54,1535508140527,0,"ZCfuGNE57ZxElQvN","2018-08-29T02:16:27.545Z","2018-08-29T02:16:27.545Z"
"5949","C","eru38qFYEm_wVwe_AAAZ","mine too",437.98,1535508140527,0,"ZG3M9RbQyEyoeAEK","2018-08-29T02:16:26.986Z","2018-08-29T02:16:26.986Z"
"5950","A","hIq-v_mGykJTRxP3AAAV","YES",540.751,1535508140527,2,"ZNHPY0o3RsG5w3xP","2018-08-29T02:41:19.369Z","2018-08-29T02:41:19.369Z"
"5951","C","tKq7DOtTumhD-v4WAAAJ","Do people gift pens to each other? ",309.375,1535508140527,0,"ZzyhY5chAoyTr5P8","2018-08-29T02:14:18.381Z","2018-08-29T02:14:18.381Z"
"5952","A","hIq-v_mGykJTRxP3AAAV","Life is unpredictable. totally",316.324,1535508140527,2,"ag4rMoLIkjgGQo91","2018-08-29T02:37:34.942Z","2018-08-29T02:37:34.942Z"
"5953","C","tKq7DOtTumhD-v4WAAAJ","Kosmos the gift of elegance is my favorite rn. ",431.595,1535508140527,0,"c4pPiVhhlu4HMoj9","2018-08-29T02:16:20.600Z","2018-08-29T02:16:20.600Z"
"5954","A","OPfhQM2CghdCFm4oAAAD","LIV without limits",457.511,1535508140527,2,"d3SbnAX7yTBJhSQp","2018-08-29T02:39:56.129Z","2018-08-29T02:39:56.129Z"
"5955","C","tKq7DOtTumhD-v4WAAAJ","Any other ideas? ",111.689,1535508140527,0,"dksOuj5jkH4vUiVE","2018-08-29T02:11:00.695Z","2018-08-29T02:11:00.695Z"
"5956","A","hIq-v_mGykJTRxP3AAAV","this is a toughie",103.192,1535508140527,2,"dpdEuYLlk2qgx4O8","2018-08-29T02:34:01.810Z","2018-08-29T02:34:01.810Z"
"5957","A","OPfhQM2CghdCFm4oAAAD","!Life is long. LIV with confidence.",560.333,1535508140527,2,"duof0BJQIxsvFRst","2018-08-29T02:41:38.952Z","2018-08-29T02:41:38.952Z"
"5958","C","eru38qFYEm_wVwe_AAAZ","high end pen",118.046,1535508140527,0,"dzedBs0TPdqBTqdT","2018-08-29T02:11:07.052Z","2018-08-29T02:11:07.052Z"
"5959","A","OPfhQM2CghdCFm4oAAAD","yay!",568.001,1535508140527,2,"eZiNLyZF7Y03i9Kp","2018-08-29T02:41:46.619Z","2018-08-29T02:41:46.619Z"
"5960","A","OPfhQM2CghdCFm4oAAAD","Bags without bulk",321.302,1535508140527,1,"em7fw3f48lDY6rgL","2018-08-29T02:26:28.206Z","2018-08-29T02:26:28.206Z"
"5961","A","OPfhQM2CghdCFm4oAAAD","Beautifully tough",222.14,1535508140527,2,"f3pL3uNseOXUArNV","2018-08-29T02:36:00.759Z","2018-08-29T02:36:00.759Z"
"5962","A","eCJ366zUzSIPxhJtAAAO","need to trim a few chraacters off",585.103,1535508140527,0,"f50WCdjAARRwepxr","2018-08-29T02:18:54.109Z","2018-08-29T02:18:54.109Z"
"5963","B","6c7nDqM_BdPaoinLAAAL","Any other ideas?",356.268,1535508140527,0,"fxJeWkHVb8cA4rqi","2018-08-29T02:15:05.274Z","2018-08-29T02:15:05.274Z"
"5964","C","tKq7DOtTumhD-v4WAAAJ","Magnets, how do they work? ",168.283,1535508140527,0,"gDQFSMZk5XcVze5v","2018-08-29T02:11:57.288Z","2018-08-29T02:11:57.288Z"
"5965","A","OPfhQM2CghdCFm4oAAAD","LIV to last",436.236,1535508140527,2,"gcqLhNJxVDs8Kixu","2018-08-29T02:39:34.856Z","2018-08-29T02:39:34.856Z"
"5966","A","eCJ366zUzSIPxhJtAAAO","too long",578.629,1535508140527,0,"gfQYtOqkinkUWYtn","2018-08-29T02:18:47.635Z","2018-08-29T02:18:47.635Z"
"5967","B","6c7nDqM_BdPaoinLAAAL","Good too.",366.145,1535508140527,1,"goKX88fmrgeaAkcS","2018-08-29T02:27:13.049Z","2018-08-29T02:27:13.049Z"
"5968","A","hIq-v_mGykJTRxP3AAAV","yeah>",566.55,1535508140527,1,"gtm3fB2Lb2v8OQNk","2018-08-29T02:30:33.453Z","2018-08-29T02:30:33.453Z"
"5969","C","eru38qFYEm_wVwe_AAAZ","Kosmos simply smooth",324.223,1535508140527,0,"hFFuZm2JK9aKqw3a","2018-08-29T02:14:33.228Z","2018-08-29T02:14:33.228Z"
"5970","B","eCJ366zUzSIPxhJtAAAO","i wish them lock",263.469,1535508140527,1,"id5PdCiBEvRCU1Cr","2018-08-29T02:25:30.373Z","2018-08-29T02:25:30.373Z"
"5971","A","hIq-v_mGykJTRxP3AAAV","We better pick one yall",535.686,1535508140527,2,"jGANV8FNvEjFTDpy","2018-08-29T02:41:14.304Z","2018-08-29T02:41:14.304Z"
"5972","A","OPfhQM2CghdCFm4oAAAD","LIV Boldly",384.372,1535508140527,2,"jKrbqqaJzRbx47qc","2018-08-29T02:38:42.991Z","2018-08-29T02:38:42.991Z"
"5973","A","hIq-v_mGykJTRxP3AAAV","woooo",576.818,1535508140527,2,"lGt2H1mgnJOrZHZ3","2018-08-29T02:41:55.436Z","2018-08-29T02:41:55.436Z"
"5974","B","hIq-v_mGykJTRxP3AAAV","anyone else",530.629,1535508140527,0,"lPkfuNZAuszT2nsv","2018-08-29T02:17:59.634Z","2018-08-29T02:17:59.634Z"
"5975","C","tKq7DOtTumhD-v4WAAAJ","Beautiful, elegant. ",143.028,1535508140527,0,"m34dadCAD5mP3JOv","2018-08-29T02:11:32.034Z","2018-08-29T02:11:32.034Z"
"5976","B","6c7nDqM_BdPaoinLAAAL","Well, they raised 34",397.059,1535508140527,1,"m6X7w8Ob5AZsUK54","2018-08-29T02:27:43.962Z","2018-08-29T02:27:43.962Z"
"5977","A","tKq7DOtTumhD-v4WAAAJ","Perfect Pouch Paradise ",81.914,1535508140527,1,"mVg8NspYb5DjKSkY","2018-08-29T02:22:28.818Z","2018-08-29T02:22:28.818Z"
"5978","A","eCJ366zUzSIPxhJtAAAO","unique, reliable, yet affordable",405.367,1535508140527,0,"nHSh4ouvui0jBvnu","2018-08-29T02:15:54.372Z","2018-08-29T02:15:54.372Z"
"5979","C","tKq7DOtTumhD-v4WAAAJ","!Kosmos, The Gift of Elegance",500.439,1535508140527,0,"ndRIqFV1X2ynwIt7","2018-08-29T02:17:29.444Z","2018-08-29T02:17:29.444Z"
"5980","A","fZxPKJlgArFKnhzQAAAG","Your going to like your pen I guarantee it.",344.698,1535508140527,0,"ndV4yCTxkRgAcAvh","2018-08-29T02:14:53.704Z","2018-08-29T02:14:53.704Z"
"5981","A","OPfhQM2CghdCFm4oAAAD","yeah, it is. ",185.886,1535508140527,2,"neYAh1QnZdOmqzzK","2018-08-29T02:35:24.504Z","2018-08-29T02:35:24.504Z"
"5982","A","hIq-v_mGykJTRxP3AAAV","Projka: when minimal is enough",556.143,1535508140527,1,"oa74gj9nClu1tAjN","2018-08-29T02:30:23.046Z","2018-08-29T02:30:23.046Z"
"5983","A","OPfhQM2CghdCFm4oAAAD","Organization on the go",399.856,1535508140527,1,"ospUn5oQDXpZWxQi","2018-08-29T02:27:46.759Z","2018-08-29T02:27:46.759Z"
"5984","A","OPfhQM2CghdCFm4oAAAD","almost out of time -sounds good",597.827,1535508140527,1,"pkm5SRO4Ve7qGTtJ","2018-08-29T02:31:04.730Z","2018-08-29T02:31:04.730Z"
"5985","C","tKq7DOtTumhD-v4WAAAJ","Write for your life",288.188,1535508140527,0,"pyBSJb6IkRBihXX4","2018-08-29T02:13:57.193Z","2018-08-29T02:13:57.193Z"
"5986","C","eru38qFYEm_wVwe_AAAZ","putting dreams on paper.",427.312,1535508140527,0,"q59YDTHiY6RQwHXO","2018-08-29T02:16:16.317Z","2018-08-29T02:16:16.317Z"
"5987","C","tKq7DOtTumhD-v4WAAAJ","Beautiful handwriting now ",204.021,1535508140527,0,"qj3DdA2yCRqrUiEx","2018-08-29T02:12:33.027Z","2018-08-29T02:12:33.027Z"
"5988","A","OPfhQM2CghdCFm4oAAAD","Life is long. LIV with confidence.",537.504,1535508140527,2,"r99mR2yy0UmNdRSQ","2018-08-29T02:41:16.123Z","2018-08-29T02:41:16.123Z"
"5989","B","6c7nDqM_BdPaoinLAAAL"," Projka for your functionality.",207.041,1535508140527,1,"rJBsziGp8eUyzroG","2018-08-29T02:24:33.944Z","2018-08-29T02:24:33.944Z"
"5990","A","tKq7DOtTumhD-v4WAAAJ","It rhymes ^^",108.019,1535508140527,1,"tLebEmVvv510EOAK","2018-08-29T02:22:54.923Z","2018-08-29T02:22:54.923Z"
"5991","A","OPfhQM2CghdCFm4oAAAD","German design, flawless quality",255.618,1535508140527,0,"tPSGmZjVmFwUrM63","2018-08-29T02:13:24.623Z","2018-08-29T02:13:24.623Z"
"5992","B","xe7K-5tokYkBiuBUAAAX","heather",40.487,1535508140527,0,"tebhVoXRpSHk9G3Z","2018-08-29T02:09:49.493Z","2018-08-29T02:09:49.493Z"
"5993","B","6c7nDqM_BdPaoinLAAAL","A classic Pin for your comfort.",298.739,1535508140527,0,"uj87OUbhrOPoH65Y","2018-08-29T02:14:07.745Z","2018-08-29T02:14:07.745Z"
"5994","C","eru38qFYEm_wVwe_AAAZ","KOSMOS Magnetic Fountain Pen the gift of elegance. ",206.32,1535508140527,0,"vBHjEdB4GsrP3pNW","2018-08-29T02:12:35.326Z","2018-08-29T02:12:35.326Z"
"5995","A","OPfhQM2CghdCFm4oAAAD","Simply essential",440.808,1535508140527,1,"vJNE2Nqn04v0x11f","2018-08-29T02:28:27.712Z","2018-08-29T02:28:27.712Z"
"5996","A","OPfhQM2CghdCFm4oAAAD","Smooth ink flow, smooth design",188.878,1535508140527,0,"vvITbea7N9cx94Ay","2018-08-29T02:12:17.884Z","2018-08-29T02:12:17.884Z"
"5997","A","OPfhQM2CghdCFm4oAAAD","LIV fearlessly",356.354,1535508140527,2,"vxPApkwzkIPqEpEe","2018-08-29T02:38:14.973Z","2018-08-29T02:38:14.973Z"
"5998","A","tKq7DOtTumhD-v4WAAAJ","This pack is wack. ",138.164,1535508140527,1,"wtwodwAMdkY25lPI","2018-08-29T02:23:25.067Z","2018-08-29T02:23:25.067Z"
"5999","A","eCJ366zUzSIPxhJtAAAO","a timeless classic meets modern innovation",482.759,1535508140527,0,"x5GgTWbiL0oEu2yB","2018-08-29T02:17:11.765Z","2018-08-29T02:17:11.765Z"
"6000","A","fZxPKJlgArFKnhzQAAAG","Machine precision writing intruments ",287.876,1535508140527,0,"xaf7PIWZtsnUWxn0","2018-08-29T02:13:56.881Z","2018-08-29T02:13:56.881Z"
"6001","A","OPfhQM2CghdCFm4oAAAD","Carry just what you need",287.34,1535508140527,1,"xyqZsv1H4ZMUeAAB","2018-08-29T02:25:54.244Z","2018-08-29T02:25:54.244Z"
"6002","A","OPfhQM2CghdCFm4oAAAD","Pouches for days",241.758,1535508140527,1,"yc7g5jUw1cxI3tW7","2018-08-29T02:25:08.661Z","2018-08-29T02:25:08.661Z"
"6003","A","OPfhQM2CghdCFm4oAAAD","Ooh, I like that one!",574.754,1535508140527,0,"yp9FOj9BCLjci1JA","2018-08-29T02:18:43.759Z","2018-08-29T02:18:43.759Z"
"6004","A","tKq7DOtTumhD-v4WAAAJ","Perfect pouch for you. ",56.351,1535508140527,1,"ywO9mG8H2BH2xGuC","2018-08-29T02:22:03.254Z","2018-08-29T02:22:03.254Z"
"6005","C","eru38qFYEm_wVwe_AAAZ","!Kosmos the gift of elegance!",526.653,1535508140527,0,"zZBqLKupnN4nURtg","2018-08-29T02:17:55.658Z","2018-08-29T02:17:55.658Z"
"6006","B","IwWtxwhI35NnmrJtAAAK","I keep combing, but nothing sounds as catchy",383.52,1535567328002,1,"0tQ7DQLNFiMc8aCN","2018-08-29T18:52:58.598Z","2018-08-29T18:52:58.598Z"
"6007","B","GaSMgpnu8XnFLFEIAAAE","They seem to have a streamlined, futuristic image.  ",350.009,1535567328002,0,"1raKI43Dy2tndLVL","2018-08-29T18:40:52.257Z","2018-08-29T18:40:52.257Z"
"6008","A","yX8iMHt25uZsiw1vAAAW","ohh, I like yours better",391.388,1535567328002,2,"3ApatQoxlIefE5RW","2018-08-29T19:04:00.740Z","2018-08-29T19:04:00.740Z"
"6009","B","GaSMgpnu8XnFLFEIAAAE","Okay.  I like what you said, IwWtxwhI35NnmrJtAAAK but do you think it fits the company style?  ",311.943,1535567328002,0,"3y6BhxIigYUojhvp","2018-08-29T18:40:14.192Z","2018-08-29T18:40:14.192Z"
"6010","A","yX8iMHt25uZsiw1vAAAW","Exquisite design. Made to last.",242.957,1535567328002,2,"4480YqmYkd2VxlBd","2018-08-29T19:01:32.309Z","2018-08-29T19:01:32.309Z"
"6011","C","wLXVYDnfvGvrf8KgAAAT","Always on time",47.853,1535567328002,2,"49jn0UiMp1lf6dL4","2018-08-29T18:58:17.205Z","2018-08-29T18:58:17.205Z"
"6012","A","yX8iMHt25uZsiw1vAAAW","shit, it's more than 30 characters",555.619,1535567328002,0,"5X71E9dCY6Dfbisa","2018-08-29T18:44:17.867Z","2018-08-29T18:44:17.867Z"
"6013","A","wLXVYDnfvGvrf8KgAAAT","Yay!",564.192,1535567328002,1,"5ZGtmRfPFIKeaWHA","2018-08-29T18:55:59.269Z","2018-08-29T18:55:59.269Z"
"6014","A","yX8iMHt25uZsiw1vAAAW","!Magnetic fountain pen of the future",593.591,1535567328002,0,"5uKMeOqJIgQURvJM","2018-08-29T18:44:55.839Z","2018-08-29T18:44:55.839Z"
"6015","B","F4y6_L6p6s2EPGYcAAAY","!Simply Accessorize",511.437,1535567328002,1,"5vL5lux1HtQ09xGb","2018-08-29T18:55:06.515Z","2018-08-29T18:55:06.515Z"
"6016","A","IwWtxwhI35NnmrJtAAAK","2nd one here",341.127,1535567328002,2,"5zwNZqoQacQcAJyr","2018-08-29T19:03:10.478Z","2018-08-29T19:03:10.478Z"
"6017","A","wLXVYDnfvGvrf8KgAAAT","That's the best I can do - this was a hard one",161.311,1535567328002,1,"65nDxReMK1FsAW68","2018-08-29T18:49:16.389Z","2018-08-29T18:49:16.389Z"
"6018","C","wLXVYDnfvGvrf8KgAAAT","How about Kosmos: It's written in the stars",323.539,1535567328002,0,"6IGjzGaV5t35kTZZ","2018-08-29T18:40:25.787Z","2018-08-29T18:40:25.787Z"
"6019","C","wLXVYDnfvGvrf8KgAAAT","Kosmos: Written in the Stars",419.293,1535567328002,0,"6SZTKgv2tgvay21T","2018-08-29T18:42:01.542Z","2018-08-29T18:42:01.542Z"
"6020","C","e3H4MvexpZ9IbDeJAAAU","What do you guys want to go with then",339.557,1535567328002,2,"6Tpt8MJNJoyvS3Oo","2018-08-29T19:03:08.908Z","2018-08-29T19:03:08.908Z"
"6021","A","yX8iMHt25uZsiw1vAAAW","!Watches made to Liv with you.",473.976,1535567328002,2,"6wJy4Yc5wBqjHvYI","2018-08-29T19:05:23.327Z","2018-08-29T19:05:23.327Z"
"6022","B","GaSMgpnu8XnFLFEIAAAE","LIV Accurately, LIV Boldly",459.974,1535567328002,2,"82JiCyxhN0rQdW0K","2018-08-29T19:05:09.325Z","2018-08-29T19:05:09.325Z"
